Latitude,Longitude,WeekTimeline
37.60779931172696,127.16943261529946,1112004
37.610270643860304,127.16979708494176,1113004
37.61281773226669,127.17206244908976,1114004
37.615637422510765,127.17885695173274,1115004
37.620287565259574,127.18407597168844,1116004
37.62439669016208,127.18809942176176,1117004
37.628003809355356,127.19222116780298,1118004
37.63214203394574,127.19856897824577,1119004
37.63270765017076,127.2021397861929,1120004
37.63293810902135,127.20439690399328,1121004
37.634458246182916,127.21198195846338,1122004
37.63505600078214,127.21655277932643,1123004
37.63805196330497,127.22565876758314,1124004
37.643539584571315,127.22898908446298,1125004
37.64542564789963,127.23079164388764,1126004
37.64646427453914,127.23394391881409,1127004
37.64944454779164,127.23649092604559,1128004
37.65219700101602,127.24023763251749,1129004
37.65266816031391,127.24939862681055,1130004
37.65438243131326,127.25696640449951,1131004
37.65534048472416,127.26209964011706,1132004
37.65372505661818,127.26967513017452,1133004
37.65405687466682,127.2751042259921,1134004
37.65621612775268,127.28227553267345,1135004
37.657316221417496,127.2850856291391,1136004
37.65595287218442,127.28923560531139,1137004
37.656450273657605,127.29017205876052,1138004
37.65835092504078,127.29006600173848,1139004
37.65953499812887,127.29229517110006,1140004
37.65884742866542,127.29549704822257,1141004
37.65922771434772,127.29763937086855,1142004
