Latitude,Longitude,WeekTimeline
37.6459887,127.1216549,805005
37.6431859,127.1203667,806005
37.6416651,127.1234008,807005
37.6410362,127.1268781,808005
37.6406745,127.1316496,809005
37.6416312,127.136724,810005
37.6410638,127.143386,811005
37.6392898,127.148113,812005
37.6414175,127.1547112,813005
37.6471759,127.1639696,814005
37.6485253,127.1743019,815005
37.6502697,127.1747205,816005
37.6510828,127.177729,817005
37.6516471,127.1790564,818005
37.6527749,127.1794846,819005
37.6548392,127.1779282,820005
