Latitude,Longitude,WeekTimeline
37.646831644576004,126.90716855841903,1503006
37.647138291857594,126.903009032019,1504006
37.64700148649827,126.8992543160456,1505006
37.645218298255635,126.89421447309272,1506006
37.64191701679044,126.88483185779049,1507006
37.64326681801705,126.88082511029232,1508006
37.646449036270084,126.87612360681332,1509006
37.64814765160318,126.87278054340955,1510006
37.64553144558663,126.87190212155504,1511006
37.639220049142324,126.87181986838192,1512006
37.63565180985842,126.86847181755579,1513006
37.627454265576205,126.85892108226638,1514006
37.62246731950095,126.85432447102691,1515006
37.61476726363763,126.84779279843887,1516006
37.60555305194301,126.8399344560623,1517006
37.59938228140646,126.83529961437664,1518006
37.596431848570866,126.83154846059024,1519006
37.59246600159174,126.83551842188368,1520006
37.58333362577237,126.85068623926624,1521006
37.57655693019069,126.86246180386907,1522006
37.57344345729355,126.86795949885015,1523006
37.564382767183545,126.88362541138201,1524006
37.559610594828044,126.89178732117178,1525006
37.556206585117295,126.89519911842935,1526006
37.55008704677145,126.90318510591048,1527006
37.54562499930324,126.90884940279123,1528006
37.542389823340905,126.91675525282282,1529006
37.54402145154492,126.92527717508251,1530006
37.541208050939325,126.9339491216616,1531006
37.538515964195405,126.93995610739276,1532006
37.53434291448011,126.94349272892238,1533006
37.53336706766313,126.94684731673115,1534006
37.529767339064236,126.95134181394435,1535006
37.52636272103793,126.95316325170437,1536006
37.523072107465325,126.95639415171183,1537006
37.517883992000236,126.97112891212562,1538006
37.51615332671982,126.97816995561077,1539006
37.516474959695294,126.98796232925817,1540006
37.51829751427758,126.99237053947249,1541006
37.521577998759206,127.00031224980395,1542006
37.52593161584043,127.0040896743793,1543006
37.530699545179885,127.01213787127033,1544006
37.53990155438137,127.01882639596452,1545006
37.54349327636515,127.0253690418945,1546006
37.54079866100141,127.03426291972167,1547006
37.5381692269609,127.04182645081104,1548006
37.53344903618053,127.05923324740925,1549006
37.53077470277843,127.06609269072092,1550006
37.52301776524201,127.06281945477657,1551006
37.51984001329948,127.0650460131903,1552006
37.50716607266363,127.06808250748772,1553006
37.50225410969137,127.07080674239252,1554006
37.49987528301136,127.07978078926165,1555006
37.49660626677086,127.08873542776159,1556006
37.49375551112305,127.09624120550048,1557006
37.4884243220585,127.10030918753918,1558006
37.48665941310073,127.10253001345022,1559006
37.48229436201085,127.10466591163373,1600006
37.47515271797808,127.10631294754815,1601006
37.47051550864545,127.1075203784606,1602006
37.465195690282975,127.10781692129841,1603006
