Latitude,Longitude,WeekTimeline
37.646831,126.9071694,1500006
37.647139,126.9030091,1501006
37.6470018,126.8992536,1502006
37.6452185,126.8942146,1503006
37.6419179,126.8848324,1504006
37.6432661,126.8808246,1505006
37.6464482,126.8761234,1506006
37.6481485,126.8727799,1507006
37.6455317,126.871903,1508006
37.6392202,126.871819,1509006
37.635652,126.8684715,1510006
37.6274551,126.8589206,1511006
37.6224682,126.8543254,1512006
37.6147664,126.847793,1513006
37.6055535,126.8399339,1514006
37.5993813,126.8352996,1515006
37.5964325,126.8315491,1516006
37.5924656,126.8355186,1517006
37.583333,126.850687,1518006
37.5765578,126.8624614,1519006
37.5734444,126.8679599,1520006
37.5643831,126.8836249,1521006
37.5596113,126.891788,1522006
37.5562065,126.8951986,1523006
37.5500873,126.9031851,1524006
37.5456244,126.9088491,1525006
37.54239,126.9167555,1526006
37.5440209,126.925278,1527006
37.5412082,126.9339489,1528006
37.5385157,126.939956,1529006
37.534342,126.9434925,1530006
37.5333672,126.9468478,1531006
37.5297674,126.9513415,1532006
37.5263633,126.9531625,1533006
37.5230721,126.9563948,1534006
37.5178841,126.9711298,1535006
37.5161533,126.9781691,1536006
37.5164747,126.9879619,1537006
37.5182982,126.9923706,1538006
37.5215787,127.0003119,1539006
37.525932,127.0040889,1540006
37.5306994,127.0121372,1541006
37.5399008,127.0188271,1542006
37.5434931,127.0253695,1543006
37.5407992,127.0342623,1544006
37.5381698,127.0418274,1545006
37.5334498,127.0592335,1546006
37.5307757,127.0660932,1547006
37.5230174,127.0628201,1548006
37.5198402,127.0650464,1549006
37.5071665,127.0680821,1550006
37.502255,127.0708076,1551006
37.4998743,127.0797814,1552006
37.496606,127.0887358,1553006
37.4937547,127.0962403,1554006
37.4884244,127.1003095,1555006
37.4866589,127.1025292,1556006
37.4822944,127.1046651,1557006
37.475153,127.1063121,1558006
37.4705159,127.1075194,1559006
37.4651961,127.1078163,1600006
