Latitude,Longitude,WeekTimeline
37.4890507,126.9100475,900004
37.4900279,126.9087989,901004
37.4923703,126.9093065,902004
37.4958102,126.9084728,903004
37.4989665,126.9084219,904004
37.4997663,126.9048847,905004
37.5025954,126.9009171,906004
37.5058057,126.8972992,907004
37.5107496,126.8916744,908004
37.5160316,126.8824839,909004
37.52153,126.8818297,910004
37.5261173,126.8830968,911004
37.5302173,126.889813,912004
37.5348309,126.891849,913004
37.542273,126.8882896,914004
37.5465372,126.8877544,915004
37.5588529,126.8952157,916004
37.5618092,126.9003176,917004
37.5640273,126.9072669,918004
37.5659574,126.9140093,919004
37.567083,126.9196249,920004
37.56633,126.9256298,921004
37.5635997,126.9302615,922004
37.561115,126.9329401,923004
37.559921,126.9365825,924004
37.5606236,126.9408333,925004
37.5623456,126.9418882,926004
37.5640079,126.9417309,927004
