Latitude,Longitude,WeekTimeline
37.64829882151691,127.2363762851286,1324002
37.65144929291816,127.23920890079873,1325002
37.652939542224395,127.24006716337226,1326002
37.655808513490264,127.23981089031945,1327002
37.66030777612743,127.23949840761107,1328002
37.66359974271901,127.23738662199197,1329002
37.66069250337935,127.23505646245304,1330002
37.6510151483054,127.22459849789873,1331002
37.64969019309181,127.21306509455303,1332002
37.65009956303546,127.1967121278997,1333002
37.64625812325325,127.19042351653322,1334002
37.64681867072195,127.1831084368736,1335002
37.64878731696999,127.17851953977502,1336002
37.64834190369795,127.16850220579393,1337002
37.647468734543594,127.16151397490472,1338002
37.65175734477268,127.1621050001673,1339002
37.65810822837697,127.1581242021701,1340002
37.66419739400727,127.15365448636803,1341002
37.67043713162277,127.1550954071092,1342002
37.67671370899714,127.1659530505051,1343002
37.683812857751484,127.16912336342507,1344002
37.69193509496854,127.16593988683171,1345002
37.7012856347516,127.16768410132987,1346002
37.70846272706987,127.1770412051619,1347002
37.71287261521794,127.18313819368828,1348002
37.71500906119119,127.18376492290842,1349002
37.720390385525086,127.18871669826754,1350002
37.72369110153863,127.1913863356777,1351002
37.725961624164725,127.19086627193313,1352002
