Latitude,Longitude,WeekTimeline
37.573654236316216,126.97900624171406,1000000
37.57447996628315,126.97852283127362,1001000
37.575837861173234,126.98094177832218,1002000
37.57608621611589,126.98453421116471,1003000
37.577335406771844,126.98748981140454,1004000
37.57741154084334,126.99010336093858,1005000
37.576455365257836,126.9956920078834,1006000
37.57827602151769,126.99682137170083,1007000
37.58197078473397,126.99755553510454,1008000
37.583517972236905,126.99933056759315,1009000
37.58520311714827,127.00089621183976,1010000
37.587532368356065,127.00362770720892,1011000
37.58776361526712,127.00720218097617,1012000
37.58761674586928,127.00818289243622,1013000
37.58819404949276,127.00982808631666,1014000
37.589238659762955,127.01318914439443,1015000
37.588966117599675,127.01664912809218,1016000
