Latitude,Longitude,WeekTimeline
37.5634107,127.037301,1200003
37.5621075,127.0371178,1201003
37.560599,127.0346769,1202003
37.556449,127.0341751,1203003
37.5541213,127.0345372,1204003
37.5471826,127.0365795,1205003
37.5417286,127.0356828,1206003
37.5344657,127.0334245,1207003
37.5337345,127.0263663,1208003
37.528792,127.021798,1209003
37.5239174,127.0155833,1210003
37.5221202,127.014745,1211003
37.5225431,127.0169706,1212003
37.5184831,127.0169096,1213003
37.5113732,127.0153634,1214003
37.5008328,127.0193449,1215003
37.4871558,127.0245317,1216003
37.4827946,127.0250842,1217003
37.4838825,127.0291436,1218003
37.4832641,127.0320657,1219003
