Latitude,Longitude,WeekTimeline,Week,Time,Week_Time,Week_Time_Sin
36.6600765,126.6723489,1140002,Wednesday,11:40,716,0.7895433483002354
36.6533866,126.7154957,1145002,Wednesday,11:45,717,0.7876268391214755
36.6661338,126.7686854,1150002,Wednesday,11:50,718,0.7857026792838736
36.6774809,126.7778827,1155002,Wednesday,11:55,719,0.7837708874778678
36.6453418,126.8270409,1200002,Wednesday,12:00,720,0.7818314824680299
36.5904476,126.8882226,1205002,Wednesday,12:05,721,0.7798844830928817
36.5634912,126.9776865,1210002,Wednesday,12:10,722,0.7779299082647149
36.4948494,127.0239204,1215002,Wednesday,12:15,723,0.775967776969405
36.4842015,127.0904444,1220002,Wednesday,12:20,724,0.7739981082662275
36.4397587,127.0808873,1225002,Wednesday,12:25,725,0.7720209212876734
36.3949498,127.0744005,1230002,Wednesday,12:30,726,0.7700362352392627
36.323512,127.0720185,1235002,Wednesday,12:35,727,0.7680440693993584
36.2472912,127.0621247,1240002,Wednesday,12:40,728,0.766044443118978
36.1628739,127.0532776,1245002,Wednesday,12:45,729,0.7640373758216074
36.1034721,127.0801122,1250002,Wednesday,12:50,730,0.7620228870030106
36.0504205,127.1041887,1255002,Wednesday,12:55,731,0.7600009962310417
35.986029,127.1131977,1300002,Wednesday,13:00,732,0.7579717231454529
35.9255502,127.0792058,1305002,Wednesday,13:05,733,0.7559350874577061
35.8830209,127.0571833,1310002,Wednesday,13:10,734,0.75389110895078
35.8275828,127.0333496,1315002,Wednesday,13:15,735,0.7518398074789774
35.8250502,127.0630764,1320002,Wednesday,13:20,736,0.7497812029677341
35.8184472,127.0924602,1325002,Wednesday,13:25,737,0.7477153154134241
