Latitude,Longitude,WeekTimeline,Week,Time,Week_Time,Week_Time_Sin
37.3837714,127.1121583,12416,Sunday,00:12,1730,-0.777929908264715
37.3837788,127.1121434,17596,Sunday,00:17,1731,-0.7759677769694051
37.3838224,127.1121781,23176,Sunday,00:23,1732,-0.7739981082662273
37.3838114,127.1121728,28356,Sunday,00:28,1733,-0.7720209212876734
37.3838493,127.1122165,33536,Sunday,00:33,1734,-0.7700362352392625
37.3838523,127.1122036,39176,Sunday,00:39,1735,-0.7680440693993582
37.3837994,127.1121652,44206,Sunday,00:44,1736,-0.7660444431189781
37.3838564,127.1122125,1120036,Sunday,11:20,1864,-0.45621065735316246
37.3837971,127.1121572,1406096,Sunday,14:06,1897,-0.36243803828370186
37.3838636,127.1122191,1411286,Sunday,14:11,1898,-0.35953153163816726
37.3838529,127.1122124,1416446,Sunday,14:16,1899,-0.35662153266231306
37.383857,127.11222,1421596,Sunday,14:21,1900,-0.3537080696225809
37.3838585,127.1122046,1427186,Sunday,14:27,1901,-0.35079117081906425
37.3838584,127.1122046,1432456,Sunday,14:32,1902,-0.3478708645852273
37.3838593,127.1122232,1438026,Sunday,14:38,1903,-0.3449471792876328
37.3838539,127.1122185,1443196,Sunday,14:43,1904,-0.3420201433256686
37.3838574,127.1122064,1448366,Sunday,14:48,1905,-0.3390897851312668
37.3838572,127.1122062,1453536,Sunday,14:53,1906,-0.33615613316863047
37.383854,127.1122178,1459406,Sunday,14:59,1907,-0.3332192159339591
37.3838568,127.1122193,1504276,Sunday,15:04,1908,-0.3302790619551673
37.3838558,127.1122183,1509446,Sunday,15:09,1909,-0.3273356997916099
37.3838534,127.112206,1515016,Sunday,15:15,1911,-0.32143946530316186
37.3838633,127.112221,1520376,Sunday,15:20,1912,-0.31848665025168416
37.3838561,127.1122199,1525356,Sunday,15:25,1913,-0.31553074156171546
37.3838595,127.1122186,1530526,Sunday,15:30,1914,-0.312571767945644
37.3838549,127.1122043,1536096,Sunday,15:36,1915,-0.30960975814563285
37.3838561,127.1122202,1541266,Sunday,15:41,1916,-0.3066447409333345
37.3838522,127.1122183,1546426,Sunday,15:46,1917,-0.30367674510961434
37.3838555,127.1122131,1552006,Sunday,15:52,1918,-0.300705799504273
37.383858,127.1122054,1557476,Sunday,15:57,1919,-0.29773193297576167
37.3838554,127.1122206,1602346,Sunday,16:02,1920,-0.2947551744109039
37.3838555,127.1122131,1607516,Sunday,16:07,1921,-0.2917755527246178
37.3838554,127.1122165,1613386,Sunday,16:13,1922,-0.28879309685963006
37.3838554,127.1122207,1618256,Sunday,16:18,1923,-0.2858078357861974
37.3838568,127.1122084,1623406,Sunday,16:23,1924,-0.2828197985018275
37.3838563,127.1122188,1628596,Sunday,16:28,1925,-0.27982901403099153
37.383856,127.1122193,1634166,Sunday,16:34,1926,-0.2768355114248492
37.3838546,127.1122061,1639336,Sunday,16:39,1927,-0.2738393197609602
37.3838568,127.11221,1644506,Sunday,16:44,1928,-0.27084046814300466
37.3838563,127.1122186,1650076,Sunday,16:50,1930,-0.26483490158852735
37.3838601,127.1122176,1655246,Sunday,16:55,1931,-0.2618282449874218
37.3838525,127.1122196,1700416,Sunday,17:00,1932,-0.2588190451025207
37.3838532,127.1122201,1705586,Sunday,17:05,1933,-0.2558073311638603
37.3838582,127.1122214,1711446,Sunday,17:11,1934,-0.25279313242589724
37.3838563,127.1122147,1716286,Sunday,17:16,1935,-0.24977647816722687
37.3838554,127.112219,1721456,Sunday,17:21,1936,-0.2467573976902931
37.3838556,127.1122186,1727026,Sunday,17:27,1937,-0.2437359203211104
37.3838554,127.11222,1732196,Sunday,17:32,1938,-0.24071207540897308
37.3838571,127.1122161,1737366,Sunday,17:37,1939,-0.23768589232617263
37.3838552,127.1122096,1742536,Sunday,17:42,1940,-0.2346574004677151
37.3838555,127.1122193,1748346,Sunday,17:48,1941,-0.23162662925103045
37.3838564,127.1122122,1753526,Sunday,17:53,1942,-0.22859360811568924
37.3838582,127.1122064,1758446,Sunday,17:58,1943,-0.22555836652311934
37.3838576,127.1122157,1804016,Sunday,18:04,1944,-0.22252093395631464
37.3838563,127.1122187,1809186,Sunday,18:09,1945,-0.2194813399195511
37.3838557,127.1122205,1814356,Sunday,18:14,1946,-0.21643961393810288
37.3838537,127.1122141,1819526,Sunday,18:19,1947,-0.21339578555794944
37.3838569,127.11221,1825286,Sunday,18:25,1949,-0.20730193988727766
37.3838546,127.1122187,1830266,Sunday,18:30,1950,-0.20425198178967985
37.3838565,127.1122184,1835436,Sunday,18:35,1951,-0.2012000396786481
37.383857,127.1122183,1841006,Sunday,18:41,1952,-0.19814614319939772
37.3838574,127.1122188,1846176,Sunday,18:46,1953,-0.19509032201612786
37.383856,127.1122163,1851576,Sunday,18:51,1954,-0.19203260581173598
37.383854,127.1122152,1856516,Sunday,18:56,1955,-0.18897302428752438
37.3838514,127.1122141,1902086,Sunday,19:02,1956,-0.18591160716291424
37.3838522,127.1122194,1907256,Sunday,19:07,1957,-0.18284838417515953
37.3838533,127.1122155,1912426,Sunday,19:12,1958,-0.17978338507905298
37.3838505,127.1122222,1917596,Sunday,19:17,1959,-0.17671663964663967
37.3838492,127.1122084,1923166,Sunday,19:23,1960,-0.1736481776669304
37.3838508,127.1122118,1928336,Sunday,19:28,1961,-0.17057802894560628
37.3838621,127.1122154,1933506,Sunday,19:33,1962,-0.16750622330473622
37.3838539,127.1122148,1939076,Sunday,19:39,1963,-0.16443279058248098
