Latitude,Longitude,WeekTimeline,Week,Time,Week_Time,Week_Time_Sin
37.88541023073121,127.72867008168431,1320001,Tuesday,13:20,448,0.9848077530122081
37.89254880806447,127.72149319066652,1325001,Tuesday,13:25,449,0.9853441713640122
37.8697267307662,127.7156240193493,1330001,Tuesday,13:30,450,0.9858710185182359
37.85752596348103,127.73488509402894,1335001,Tuesday,13:35,451,0.9863882893573189
37.84414607595723,127.76141766842032,1340001,Tuesday,13:40,452,0.9868959788567212
37.81088072728586,127.76751545021342,1345001,Tuesday,13:45,453,0.9873940820849713
37.765487336066265,127.79221396568732,1350001,Tuesday,13:50,454,0.9878825942037147
37.7252759392034,127.79556204788705,1355001,Tuesday,13:55,455,0.9883615104677608
37.68644121226325,127.85221047857549,1400001,Tuesday,14:00,456,0.9888308262251285
37.66017873894162,127.88825849052904,1405001,Tuesday,14:05,457,0.9892905369170925
37.59855853655577,127.97045091107066,1410001,Tuesday,14:10,458,0.989740638078226
37.548055654183806,127.97721580260752,1415001,Tuesday,14:15,459,0.9901811253364455
37.50490886958993,127.96981273139532,1420001,Tuesday,14:20,460,0.9906119944130527
37.44448143622832,127.92996510247733,1425001,Tuesday,14:25,461,0.9910332411227758
37.402298878568125,127.89361122051984,1430001,Tuesday,14:30,462,0.9914448613738104
37.35148104944953,127.88693666323933,1435001,Tuesday,14:35,463,0.9918468511678595
37.32026128059345,127.8365415913827,1440001,Tuesday,14:40,464,0.9922392066001721
37.276770575867374,127.80717023551377,1445001,Tuesday,14:45,465,0.9926219238595808
37.2518344119388,127.76418543313852,1450001,Tuesday,14:50,466,0.9929949992285396
37.24999910511404,127.712761682755,1455001,Tuesday,14:55,467,0.9933584290831591
37.24923282365978,127.63307517035015,1500001,Tuesday,15:00,468,0.9937122098932426
37.23997251993676,127.5640372534884,1505001,Tuesday,15:05,469,0.9940563382223196
37.24608298979779,127.4837843968624,1510001,Tuesday,15:10,470,0.9943908107276798
37.23796722024512,127.4259064058645,1515001,Tuesday,15:15,471,0.994715624160405
37.191120338871336,127.4420588376098,1520001,Tuesday,15:20,472,0.9950307753654014
37.12065722535903,127.44467044962371,1525001,Tuesday,15:25,473,0.9953362612814294
37.063323462394365,127.47305930447358,1530001,Tuesday,15:30,474,0.9956320789411338
36.98979071221148,127.47403890181238,1535001,Tuesday,15:35,475,0.9959182254710729
36.94168226138083,127.46525910610563,1540001,Tuesday,15:40,476,0.9961946980917455
36.93420843512177,127.44939888136312,1545001,Tuesday,15:45,477,0.9964614941176192
36.892910380355474,127.44370208327273,1550001,Tuesday,15:50,478,0.9967186109571551
36.83166630735851,127.43091227474186,1555001,Tuesday,15:55,479,0.9969660461128339
36.7801159575252,127.43923422606792,1600001,Tuesday,16:00,480,0.9972037971811801
36.74379897606938,127.45122910474188,1605001,Tuesday,16:05,481,0.9974318618527849
36.715429951272384,127.4712824289215,1610001,Tuesday,16:10,482,0.9976502379123289
36.67671546200492,127.48344979393312,1615001,Tuesday,16:15,483,0.9978589232386035
36.65727376438155,127.48833177104665,1620001,Tuesday,16:20,484,0.9980579158045318
36.637151907145295,127.4902801130942,1625001,Tuesday,16:25,485,0.9982472136771882
