Latitude,Longitude,WeekTimeline,Week,Time,Week_Time,Week_Time_Sin
37.88839764345487,126.98695423354089,1410000,Monday,14:10,170,0.5053884639021308
37.88533166599126,126.99752896743144,1415000,Monday,14:15,171,0.5080753452465294
37.87222250324066,126.99504125270012,1420000,Monday,14:20,172,0.5107572913716856
37.845588366775566,126.98976008601888,1425000,Monday,14:25,173,0.5134342762263603
37.818848395166526,126.983642577021,1430000,Monday,14:30,174,0.5161062738075066
37.809433671260216,126.98045217439298,1435000,Monday,14:35,175,0.5187732581605214
37.7967869326896,126.95944069337924,1440000,Monday,14:40,176,0.5214352033794981
37.78798774167966,126.9524898667625,1445000,Monday,14:45,177,0.5240920836074777
37.778320088026526,126.95752425054484,1450000,Monday,14:50,178,0.5267438730367007
37.76883522212921,126.96273456167155,1455000,Monday,14:55,179,0.5293905459088569
37.76399542956818,126.96597106872524,1500000,Monday,15:00,180,0.5320320765153366
37.75457950884529,126.9692730493636,1505000,Monday,15:05,181,0.5346684391974793
37.74580308873309,126.95999502824075,1510000,Monday,15:10,182,0.5372996083468238
37.73851912582357,126.95468018560042,1515000,Monday,15:15,183,0.5399255584053564
37.72832289805629,126.95013614957126,1520000,Monday,15:20,184,0.5425462638657594
37.71781165060461,126.94168570742686,1525000,Monday,15:25,185,0.5451616992716588
