Latitude,Longitude,WeekTimeline,Week,Time,Week_Time,Week_Time_Sin
37.49445815172701,127.30166661976968,515000,Monday,05:15,63,0.19509032201612825
37.4870160996398,127.30684780467156,520000,Monday,05:20,64,0.19814614319939758
37.47768971439906,127.3042605516235,525000,Monday,05:25,65,0.2012000396786483
37.471452188956974,127.29334774531236,530000,Monday,05:30,66,0.20425198178968035
37.4564941480383,127.26658173361498,535000,Monday,05:35,67,0.2073019398872776
37.4465415242012,127.26485799822932,540000,Monday,05:40,68,0.2103498843454957
37.41425111403869,127.30232388262225,545000,Monday,05:45,69,0.21339578555795
37.36173007149078,127.31797622619018,550000,Monday,05:50,70,0.21643961393810288
37.31291656560557,127.35037587425217,555000,Monday,05:55,71,0.21948133991955143
37.293240721111744,127.32692473245432,600000,Monday,06:00,72,0.2225209339563144
37.30478822567019,127.33077280779924,605000,Monday,06:05,73,0.22555836652311942
