Latitude,Longitude,WeekTimeline,Week,Time,Week_Time,Week_Time_Sin
37.77205564178419,126.7777418290336,910001,Tuesday,09:10,398,0.945923714762516
37.78186657709813,126.7734086104242,915001,Tuesday,09:15,399,0.9469301294951057
37.803684293620094,126.7930785963425,920001,Tuesday,09:20,400,0.9479273461671317
37.827635730934496,126.78939058024908,925001,Tuesday,09:25,401,0.9489153550920725
37.856869318295104,126.78901546574572,930001,Tuesday,09:30,402,0.949894146672846
37.87911668455652,126.79276191776198,935001,Tuesday,09:35,403,0.9508637114019036
37.89415001373594,126.8165747743471,940001,Tuesday,09:40,404,0.9518240398613224
37.94086632417029,126.83371257695453,945001,Tuesday,09:45,405,0.9527751227228963
37.96324818954838,126.88778030717278,950001,Tuesday,09:50,406,0.9537169507482269
37.95576616773191,126.91740034392632,955001,Tuesday,09:55,407,0.9546495147888133
