Latitude,Longitude,WeekTimeline,Week,Time,Week_Time,Week_Time_Sin
37.7530483,126.7466589,820000,Monday,08:20,100,0.3066447409333344
37.7684117,126.764875,825000,Monday,08:25,101,0.309609758145633
37.7887456,126.7765952,830000,Monday,08:30,102,0.3125717679456445
37.8087908,126.793574,835000,Monday,08:35,103,0.3155307415617154
37.8417831,126.7904625,840000,Monday,08:40,104,0.31848665025168443
37.8651077,126.7886597,845000,Monday,08:45,105,0.3214394653031616
37.8862663,126.7977996,850000,Monday,08:50,106,0.32438915803380713
37.9056247,126.8254619,855000,Monday,08:55,107,0.32733569979161026
37.9509052,126.8449178,900000,Monday,09:00,108,0.3302790619551671
37.9671932,126.8984083,905000,Monday,09:05,109,0.3332192159339592
