Latitude,Longitude,WeekTimeline,Week,Time,Week_Time,Week_Time_Sin
37.1993551,126.8311408,600001,Tuesday,06:00,360,0.9009688679024191
37.2207287,126.8320623,605001,Tuesday,06:05,361,0.9023167577313267
37.2289609,126.8599426,610001,Tuesday,06:10,362,0.9036558828542366
37.2339822,126.9080332,615001,Tuesday,06:15,363,0.90498623026348
37.2591879,126.9487599,620001,Tuesday,06:20,364,0.9063077870366499
37.3022909,126.9615616,625001,Tuesday,06:25,365,0.9076205403367287
37.3374742,126.9742996,630001,Tuesday,06:30,366,0.9089244774122108
37.3816243,126.9999995,635001,Tuesday,06:35,367,0.9102195855972284
37.3964936,127.0769564,640001,Tuesday,06:40,368,0.9115058523116731
37.4273978,127.1266638,645001,Tuesday,06:45,369,0.9127832650613189
37.4102774,127.174639,650001,Tuesday,06:50,370,0.9140518114379431
37.3926584,127.2370491,655001,Tuesday,06:55,371,0.9153114791194471
37.418639,127.2499999,700001,Tuesday,07:00,372,0.9165622558699762
