Latitude,Longitude,WeekTimeline,Week,Time,Week_Time,Week_Time_Sin
37.8851929,127.7296686,1320001,Tuesday,13:20,448,0.9848077530122081
37.8935616,127.7259346,1325001,Tuesday,13:25,449,0.9853441713640122
37.8738591,127.7133351,1330001,Tuesday,13:30,450,0.9858710185182359
37.8607001,127.7291083,1335001,Tuesday,13:35,451,0.9863882893573189
37.8457263,127.757201,1340001,Tuesday,13:40,452,0.9868959788567212
37.8168161,127.7707244,1345001,Tuesday,13:45,453,0.9873940820849713
37.7727713,127.77619,1350001,Tuesday,13:50,454,0.9878825942037147
37.7308152,127.7916587,1355001,Tuesday,13:55,455,0.9883615104677608
37.702702,127.8450125,1400001,Tuesday,14:00,456,0.9888308262251285
37.6633969,127.8789834,1405001,Tuesday,14:05,457,0.9892905369170925
37.6135664,127.9556741,1410001,Tuesday,14:10,458,0.989740638078226
37.56055,127.9800251,1415001,Tuesday,14:15,459,0.9901811253364455
37.5142793,127.9846214,1420001,Tuesday,14:20,460,0.9906119944130527
37.454231,127.934449,1425001,Tuesday,14:25,461,0.9910332411227758
37.4135749,127.9036239,1430001,Tuesday,14:30,462,0.9914448613738104
37.3585933,127.8964851,1435001,Tuesday,14:35,463,0.9918468511678595
37.3245474,127.8458337,1440001,Tuesday,14:40,464,0.9922392066001721
37.285086,127.8155921,1445001,Tuesday,14:45,465,0.9926219238595808
37.260633,127.7750646,1450001,Tuesday,14:50,466,0.9929949992285396
37.2468697,127.7187644,1455001,Tuesday,14:55,467,0.9933584290831591
37.252627,127.6519336,1500001,Tuesday,15:00,468,0.9937122098932426
37.2368147,127.5787367,1505001,Tuesday,15:05,469,0.9940563382223196
37.2448813,127.5032123,1510001,Tuesday,15:10,470,0.9943908107276798
37.236886,127.4256161,1515001,Tuesday,15:15,471,0.994715624160405
37.2004511,127.4437955,1520001,Tuesday,15:20,472,0.9950307753654014
37.1331161,127.4419021,1525001,Tuesday,15:25,473,0.9953362612814294
37.070504,127.4685018,1530001,Tuesday,15:30,474,0.9956320789411338
37.0036242,127.4788169,1535001,Tuesday,15:35,475,0.9959182254710729
36.9450464,127.4705503,1540001,Tuesday,15:40,476,0.9961946980917455
36.9384299,127.4496394,1545001,Tuesday,15:45,477,0.9964614941176192
36.9019901,127.4489708,1550001,Tuesday,15:50,478,0.9967186109571551
36.8442827,127.4289996,1555001,Tuesday,15:55,479,0.9969660461128339
36.7884416,127.4362242,1600001,Tuesday,16:00,480,0.9972037971811801
36.7528325,127.4498495,1605001,Tuesday,16:05,481,0.9974318618527849
36.7251424,127.47091,1610001,Tuesday,16:10,482,0.9976502379123289
36.6823393,127.4824858,1615001,Tuesday,16:15,483,0.9978589232386035
36.6619733,127.4871218,1620001,Tuesday,16:20,484,0.9980579158045318
36.6424914,127.4897495,1625001,Tuesday,16:25,485,0.9982472136771882
