Latitude,Longitude,WeekTimeline,Week,Time,Week_Time,Week_Time_Sin
37.24577922121043,126.581555944152,1045004,Friday,10:45,1281,-0.7518398074789776
37.25450819467214,126.57432412273202,1050004,Friday,10:50,1282,-0.7538911089507798
37.26984690305685,126.57033562676118,1055004,Friday,10:55,1283,-0.7559350874577062
37.28564942917389,126.57212624786604,1100004,Friday,11:00,1284,-0.7579717231454531
37.3085241792792,126.60475112360496,1105004,Friday,11:05,1285,-0.7600009962310416
37.33443318271048,126.69206467715831,1110004,Friday,11:10,1286,-0.762022887003011
37.35599245699215,126.71631093753923,1115004,Friday,11:15,1287,-0.7640373758216075
37.37985003387957,126.74046237243036,1120004,Friday,11:20,1288,-0.7660444431189779
37.384935498112085,126.75912372391706,1125004,Friday,11:25,1289,-0.7680440693993585
37.38365231757816,126.79571111031844,1130004,Friday,11:30,1290,-0.7700362352392628
37.38492097880544,126.83386501452075,1135004,Friday,11:35,1291,-0.7720209212876732
37.37516446503965,126.85646972575924,1140004,Friday,11:40,1292,-0.7739981082662276
37.36158363241643,126.8723363818376,1145004,Friday,11:45,1293,-0.7759677769694049
