Latitude,Longitude,WeekTimeline,Week,Time,Week_Time,Week_Time_Sin
34.8143079,126.4624245,1025003,Thursday,10:25,989,0.05918192617455261
34.8236674,126.4879719,1030003,Thursday,10:30,990,0.05607044723719191
34.8645543,126.4886539,1035003,Thursday,10:35,991,0.052958423656299575
34.9402216,126.5027658,1040003,Thursday,10:40,992,0.04984588566069704
35.0207245,126.4893618,1045003,Thursday,10:45,993,0.04673286348420209
35.0500242,126.544574,1050003,Thursday,10:50,994,0.04361938736533607
35.0747122,126.6179597,1055003,Thursday,10:55,995,0.0405054875470284
35.1017333,126.6961682,1100003,Thursday,11:00,996,0.037391194276325444
35.1469813,126.7588264,1105003,Thursday,11:05,997,0.034276537804095404
35.160876,126.8208908,1110003,Thursday,11:10,998,0.031161548384733118
35.1796779,126.8328503,1115003,Thursday,11:15,999,0.028046256275868858
35.1924974,126.8560289,1120003,Thursday,11:20,1000,0.024930691738072653
35.1815877,126.9227147,1125003,Thursday,11:25,1001,0.021814885034561218
35.2200577,126.9509992,1130003,Thursday,11:30,1002,0.01869886643090224
35.242158,126.963812,1135003,Thursday,11:35,1003,0.015582666194723031
35.2907931,126.9827846,1140003,Thursday,11:40,1004,0.012466314595414762
35.3351162,127.0597258,1145003,Thursday,11:45,1005,0.009349841903839322
35.3647782,127.1049208,1150003,Thursday,11:50,1006,0.006233278392033506
35.3680618,127.1631545,1155003,Thursday,11:55,1007,0.003116654332917625
35.3847633,127.2358883,1200003,Thursday,12:00,1008,1.2246467991473532e-16
35.4041087,127.3023168,1205003,Thursday,12:05,1009,-0.003116654332917824
35.4260804,127.3639819,1210003,Thursday,12:10,1010,-0.006233278392033705
35.4379536,127.4163699,1215003,Thursday,12:15,1011,-0.009349841903839522
35.4643193,127.4525113,1220003,Thursday,12:20,1012,-0.012466314595414961
35.4909269,127.5058653,1225003,Thursday,12:25,1013,-0.015582666194723229
35.4784605,127.5610203,1230003,Thursday,12:30,1014,-0.01869886643090244
35.5194368,127.6144199,1235003,Thursday,12:35,1015,-0.021814885034560975
35.5412716,127.7172841,1240003,Thursday,12:40,1016,-0.02493069173807285
35.5383466,127.7766848,1245003,Thursday,12:45,1017,-0.028046256275869055
35.5530243,127.8331964,1250003,Thursday,12:50,1018,-0.031161548384733315
35.610342,127.8819326,1255003,Thursday,12:55,1019,-0.03427653780409516
35.6570446,127.9261974,1300003,Thursday,13:00,1020,-0.037391194276325646
35.706554,127.960304,1305003,Thursday,13:05,1021,-0.040505487547028596
35.7069561,128.0367139,1310003,Thursday,13:10,1022,-0.04361938736533627
35.6943204,128.1501657,1315003,Thursday,13:15,1023,-0.04673286348420229
35.7055344,128.2203822,1320003,Thursday,13:20,1024,-0.04984588566069723
35.708312,128.2766769,1325003,Thursday,13:25,1025,-0.05295842365629977
35.7387395,128.3137822,1330003,Thursday,13:30,1026,-0.056070447237191665
35.7568917,128.3696698,1335003,Thursday,13:35,1027,-0.05918192617455281
35.7696498,128.4166998,1340003,Thursday,13:40,1028,-0.062292830244852215
35.7871911,128.456746,1345003,Thursday,13:45,1029,-0.06540312923014331
35.8114186,128.5018842,1350003,Thursday,13:50,1030,-0.06851279291835663
35.8536926,128.5225358,1355003,Thursday,13:55,1031,-0.07162179110359503
35.9093924,128.5262276,1400003,Thursday,14:00,1032,-0.07473009358642442
35.9755194,128.5510648,1405003,Thursday,14:05,1033,-0.07783767017416894
36.0382513,128.5209494,1410003,Thursday,14:10,1034,-0.08094449068120325
36.071,128.536274,1415003,Thursday,14:15,1035,-0.08405052492924764
36.144083,128.5408125,1420003,Thursday,14:20,1036,-0.08715574274765839
36.188808,128.5541624,1425003,Thursday,14:25,1037,-0.09026011397372224
36.2502054,128.5649825,1430003,Thursday,14:30,1038,-0.09336360845295069
36.30483,128.5890273,1435003,Thursday,14:35,1039,-0.09646619603937022
36.3588745,128.5760107,1440003,Thursday,14:40,1040,-0.09956784659581693
36.3960292,128.5913276,1445003,Thursday,14:45,1041,-0.10266852999422835
36.4287888,128.6201789,1450003,Thursday,14:50,1042,-0.1057682161159379
36.4595993,128.6174994,1455003,Thursday,14:55,1043,-0.10886687485196476
36.5018995,128.6055498,1500003,Thursday,15:00,1044,-0.11196447610330773
36.5595079,128.645624,1505003,Thursday,15:05,1045,-0.11506098978123881
36.5887996,128.6189748,1510003,Thursday,15:10,1046,-0.11815638580759291
36.5870165,128.5850489,1515003,Thursday,15:15,1047,-0.12125063411506178
36.5922778,128.5397996,1520003,Thursday,15:20,1048,-0.12434370464748509
36.5767199,128.5062516,1525003,Thursday,15:25,1049,-0.1274355673601443
