Latitude,Longitude,WeekTimeline,Week,Time,Week_Time,Week_Time_Sin
37.4560109,126.7046484,555000,Monday,05:55,71,0.21948133991955143
37.4396875,126.7061348,600000,Monday,06:00,72,0.2225209339563144
37.4327083,126.7121991,605000,Monday,06:05,73,0.22555836652311942
37.4037829,126.7404495,610000,Monday,06:10,74,0.22859360811568963
37.3615088,126.7703456,615000,Monday,06:15,75,0.2316266292510303
37.3487292,126.8421223,620000,Monday,06:20,76,0.23465740046771527
37.3224529,126.8975883,625000,Monday,06:25,77,0.2376858923261731
37.3199154,126.970492,630000,Monday,06:30,78,0.24071207540897302
37.3134091,127.026171,635000,Monday,06:35,79,0.24373592032111063
37.2898196,127.0935227,640000,Monday,06:40,80,0.24675739769029365
37.2862988,127.1604468,645000,Monday,06:45,81,0.24977647816722684
37.2721707,127.1830339,650000,Monday,06:50,82,0.2527931324258975
37.242663,127.1557641,655000,Monday,06:55,83,0.25580733116386006
37.242926,127.1670648,700000,Monday,07:00,84,0.2588190451025208
