Latitude,Longitude,WeekTimeline,Week,Time,Week_Time,Week_Time_Sin
35.231571111169394,128.70310794635446,1345004,Friday,13:45,1317,-0.8209357053342325
35.25710596649111,128.68856595085128,1350004,Friday,13:50,1318,-0.8227113921730334
35.27611223945317,128.64477041126278,1355004,Friday,13:55,1319,-0.8244790875571583
35.296574641682376,128.60751205766303,1400004,Friday,14:00,1320,-0.8262387743159949
35.29047440532725,128.5656914574599,1405004,Friday,14:05,1321,-0.8279904353567249
35.28904878965879,128.5047550216377,1410004,Friday,14:10,1322,-0.8297340536644877
35.319282832588,128.50083778358757,1415004,Friday,14:15,1323,-0.8314696123025452
35.35529235412486,128.49198513463628,1420004,Friday,14:20,1324,-0.8331970944124488
35.39837438922737,128.4828961449885,1425004,Friday,14:25,1325,-0.8349164832142014
35.446330188150384,128.50505270251566,1430004,Friday,14:30,1326,-0.8366277620064198
35.4765177958839,128.5097880541979,1435004,Friday,14:35,1327,-0.8383309141664986
35.516582425795555,128.50529921632983,1440004,Friday,14:40,1328,-0.8400259231507715
35.54890863179326,128.4750986503409,1445004,Friday,14:45,1329,-0.8417127724946699
35.59165914209034,128.46882465392713,1450004,Friday,14:50,1330,-0.8433914458128859
35.6382906321742,128.44488844350082,1455004,Friday,14:55,1331,-0.8450619267995284
35.678249974715705,128.43419281874264,1500004,Friday,15:00,1332,-0.8467241992282841
35.7462575078364,128.38023672119692,1505004,Friday,15:05,1333,-0.8483782469525741
35.8025761719371,128.3431992305438,1510004,Friday,15:10,1334,-0.8500240539057093
35.846947700194335,128.3224112505544,1515004,Friday,15:15,1335,-0.8516616041010493
35.90348719301811,128.27630385949055,1520004,Friday,15:20,1336,-0.8532908816321558
35.95293910927505,128.24222583672102,1525004,Friday,15:25,1337,-0.8549118706729466
35.99839860206287,128.2529360519732,1530004,Friday,15:30,1338,-0.8565245554778512
36.059079726599336,128.2678759483444,1535004,Friday,15:35,1339,-0.8581289203819632
36.14059099286261,128.27892265015285,1540004,Friday,15:40,1340,-0.8597249498011902
36.20539565063383,128.26051540479537,1545004,Friday,15:45,1341,-0.8613126282324092
36.26970708167966,128.2570115590314,1550004,Friday,15:50,1342,-0.8628919402536129
36.31783249928461,128.22059911145456,1555004,Friday,15:55,1343,-0.8644628705240633
36.38359951332564,128.24043606051208,1600004,Friday,16:00,1344,-0.8660254037844388
36.42497911814269,128.21310931258995,1605004,Friday,16:05,1345,-0.8675795248569813
36.50032706373808,128.18852545660476,1610004,Friday,16:10,1346,-0.8691252186456464
36.5557816787595,128.14664273616845,1615004,Friday,16:15,1347,-0.8706624701362484
36.61618808774223,128.15409226476336,1620004,Friday,16:20,1348,-0.8721912643966053
36.68592941708076,128.1184506775833,1625004,Friday,16:25,1349,-0.8737115865766861
36.74279169775948,128.0760000383193,1630004,Friday,16:30,1350,-0.8752234219087538
36.761537476961,127.9883285210786,1635004,Friday,16:35,1351,-0.8767267557075077
36.854543107157454,127.9446752076948,1640004,Friday,16:40,1352,-0.8782215733702288
36.91260350513176,127.8882683411048,1645004,Friday,16:45,1353,-0.8797078603769185
36.97679106273913,127.84700053728396,1650004,Friday,16:50,1354,-0.8811856022904424
37.03232404361544,127.8216867818506,1655004,Friday,16:55,1355,-0.8826547847566694
37.04945663651101,127.73039731771132,1700004,Friday,17:00,1356,-0.8841153935046099
37.11847368053167,127.69272328616408,1705004,Friday,17:05,1357,-0.8855674143465567
37.17407437312029,127.6199628566965,1710004,Friday,17:10,1358,-0.8870108331782218
37.22791673324696,127.59206580838664,1715004,Friday,17:15,1359,-0.8884456359788723
37.23908325576226,127.53408413241098,1720004,Friday,17:20,1360,-0.8898718088114684
37.24221013593105,127.46579420425444,1725004,Friday,17:25,1361,-0.8912893378227985
37.23991032017553,127.39629805949367,1730004,Friday,17:30,1362,-0.8926982092436115
37.251675142384606,127.33341777599638,1735004,Friday,17:35,1363,-0.894098409388754
37.23963284511572,127.28627774703467,1740004,Friday,17:40,1364,-0.8954899246573012
37.25544920200673,127.21319410998036,1745004,Friday,17:45,1365,-0.8968727415326883
37.290251521994215,127.1270848389699,1750004,Friday,17:50,1366,-0.8982468465828445
37.298893416991405,127.05211421192269,1755004,Friday,17:55,1367,-0.89961222646032
37.295407741702704,127.04793400516829,1800004,Friday,18:00,1368,-0.900968867902419
