Latitude,Longitude,WeekTimeline
37.6570014,126.625436,1606005
37.6565631,126.6240751,1607005
37.6586752,126.6225356,1608005
37.6623201,126.6215698,1609005
37.6684257,126.6197596,1610005
37.6730419,126.6169474,1611005
37.6789228,126.6111599,1612005
37.6832983,126.6081307,1613005
37.6850093,126.608176,1614005
37.6856856,126.6059597,1615005
37.6885763,126.6012318,1616005
37.689845,126.5977754,1617005
37.6914316,126.5924072,1618005
37.6944711,126.5891647,1619005
37.6965524,126.5866279,1620005
37.6969212,126.5794615,1621005
37.6991637,126.5737246,1622005
37.702543,126.5687219,1623005
37.7057695,126.5631217,1624005
37.7110565,126.5576901,1625005
37.7154552,126.554251,1626005
