Latitude,Longitude,WeekTimeline
37.3231826,127.0974346,1326002
37.3236745,127.1016239,1327002
37.3244922,127.1038082,1328002
37.3258876,127.1081419,1329002
37.326308,127.109624,1330002
37.3238249,127.1132498,1331002
37.3236908,127.1180249,1332002
37.3234609,127.1222417,1333002
37.3202005,127.1239092,1334002
37.3136868,127.1249461,1335002
37.3038616,127.1338618,1336002
37.2982776,127.1466614,1337002
37.291537,127.1491107,1338002
37.2862304,127.1505839,1339002
37.2792061,127.1518933,1340002
37.2757493,127.14795,1341002
37.272166,127.1493822,1342002
37.2705684,127.1511131,1343002
37.2661163,127.1544697,1344002
37.2629406,127.1572281,1345002
37.258084,127.1622967,1346002
37.2538098,127.166205,1347002
37.2505254,127.1679199,1348002
37.2481839,127.1660945,1349002
37.2448466,127.1646987,1350002
37.2422494,127.1678153,1351002
37.2398239,127.1727563,1352002
37.238558,127.1762094,1353002
37.2377892,127.1812308,1354002
37.2362929,127.1880297,1355002
37.2350586,127.1944743,1356002
37.2348357,127.1975597,1357002
37.2347236,127.201684,1358002
