Latitude,Longitude,WeekTimeline
37.3798764812677,126.8029389260584,1116001
37.379239763359614,126.80184327480379,1117001
37.38113014472094,126.79892524491973,1118001
37.3837777991915,126.79665880904555,1119001
37.38309320001586,126.78340036753367,1120001
37.382585158506835,126.77235785977263,1121001
37.38253941171311,126.76629381517479,1122001
37.38330275753882,126.76230741783596,1123001
37.3860065969015,126.75761653967865,1124001
37.388228720457306,126.75599871208576,1125001
37.39017608260262,126.75208182299585,1126001
37.38945232813991,126.74809978419565,1127001
37.38967527415524,126.74339833979357,1128001
