Latitude,Longitude,WeekTimeline
37.5669871,127.186059,1423000
37.5634501,127.1860161,1424000
37.560028,127.1875284,1425000
37.5550371,127.186451,1426000
37.5522219,127.1849922,1427000
37.5497131,127.1828631,1428000
37.5492437,127.1776054,1429000
37.5474742,127.1795499,1430000
37.5386581,127.1842365,1431000
37.5327878,127.1918333,1432000
37.5289407,127.1952931,1433000
37.520942,127.1900838,1434000
37.515607,127.1701753,1435000
37.5125584,127.1518839,1436000
37.5040908,127.1439491,1437000
37.4879009,127.1363703,1438000
37.4777945,127.1327887,1439000
37.4757462,127.1283144,1440000
37.4743736,127.1350165,1441000
37.4740582,127.1439322,1442000
37.4738264,127.1505063,1443000
37.4753031,127.1542927,1444000
