Latitude,Longitude,WeekTimeline
37.2343511,127.2015998,1747000
37.2328875,127.2013373,1748000
37.2334075,127.198474,1749000
37.2352338,127.1939178,1750000
37.2362495,127.1889971,1751000
37.2354617,127.1842575,1752000
37.2327978,127.1821131,1753000
37.2311323,127.1802341,1754000
37.2339549,127.172112,1755000
37.2385084,127.1632927,1756000
37.2424888,127.1578778,1757000
37.2485557,127.1472996,1758000
37.2547678,127.1370304,1759000
37.2596665,127.1351348,1800000
37.2635476,127.134145,1801000
37.2673233,127.1329121,1802000
37.2683287,127.1306876,1803000
37.2721563,127.1242013,1804000
37.2756502,127.1197251,1805000
37.27776,127.1187489,1806000
37.2796163,127.1174739,1807000
37.2806579,127.1137314,1808000
