Latitude,Longitude,WeekTimeline
37.4634826,127.2446784,602001
37.4633528,127.2463355,603001
37.4630322,127.2528476,604001
37.4572791,127.2530249,605001
37.4532567,127.2523507,606001
37.4485412,127.2595872,607001
37.4474626,127.263309,608001
37.4460689,127.2650635,609001
37.4473455,127.2711418,610001
37.442275,127.2829549,611001
37.4329301,127.2943147,612001
37.4223373,127.2981264,613001
37.410712,127.3044268,614001
37.3994819,127.3100227,615001
37.3891512,127.3145946,616001
37.3801104,127.3157961,617001
37.3682783,127.317213,618001
37.3578932,127.3188293,619001
37.3510687,127.3211276,620001
37.3530901,127.3214435,621001
37.3560507,127.32478,622001
37.3539156,127.3292914,623001
37.3513839,127.3358415,624001
37.3507832,127.3388868,625001
37.3491321,127.3458026,626001
37.3499486,127.3477678,627001
37.3507267,127.3493379,628001
37.350763,127.3524045,629001
