Latitude,Longitude,WeekTimeline
37.75995383220624,127.03226949159375,718000
37.76023932582121,127.03031884172572,719000
37.76123727727115,127.03279932042688,720000
37.76125301429363,127.03967923521624,721000
37.76120434252611,127.04285029317552,722000
37.75669893015838,127.04298756147628,723000
37.75397085535242,127.04538526028198,724000
37.752484710152935,127.04779763443267,725000
37.75053614160801,127.05116043162795,726000
37.74892319788268,127.05545075316905,727000
37.74833359393576,127.05757014701275,728000
37.74613525182864,127.06003856820794,729000
37.74479677360357,127.0624481462762,730000
37.742864468699715,127.06682436206142,731000
37.74043630089673,127.06912724925971,732000
37.73712697139431,127.0701379229419,733000
37.735274718182545,127.07569499335476,734000
37.73314801657389,127.0806501918187,735000
37.73214623959758,127.0847329529739,736000
37.73167905877209,127.08669027597085,737000
