Latitude,Longitude,WeekTimeline
37.52814745094717,126.79595980688488,624000
37.52603166434114,126.79683200379175,625000
37.524025116795016,126.796655920048,626000
37.52191739662387,126.79551109884406,627000
37.52102075955447,126.78981439632382,628000
37.51884588418475,126.7850900621421,629000
37.51364489487627,126.78470232734257,630000
37.50762558633071,126.7857368309751,631000
37.5033332191333,126.78703497348873,632000
37.49812000268928,126.78586950694911,633000
37.49624208358049,126.78711158192458,634000
