Latitude,Longitude,WeekTimeline
36.3508697,127.3849529,1130006
36.3490213,127.3884584,1131006
36.3489913,127.3952244,1132006
36.3483199,127.4018061,1133006
36.3447348,127.402184,1134006
36.3422383,127.4088733,1135006
36.3387715,127.4132756,1136006
36.3364701,127.4161675,1137006
36.3330976,127.4203874,1138006
36.3292826,127.4250865,1139006
36.3258348,127.4275119,1140006
36.3215666,127.4300092,1141006
36.3204629,127.4344029,1142006
36.321757,127.4385952,1143006
36.319775,127.4413997,1144006
36.319319,127.4435145,1145006
36.3191103,127.4465939,1146006
36.3178492,127.4511199,1147006
36.3146862,127.4546655,1148006
36.312455,127.4550622,1149006
