Latitude,Longitude,WeekTimeline
37.38187141068985,126.95615813489349,626003
37.3832393414931,126.95259411965435,627003
37.38956972663793,126.94752585679329,628003
37.39535124219508,126.94029662256567,629003
37.3990216853656,126.93240995911329,630003
37.40171853375886,126.9283877424053,631003
37.40965301083451,126.92210574045171,632003
37.41081674976916,126.91979850284224,633003
37.40795888036236,126.91123030751508,634003
37.407108123552874,126.90773656646653,635003
37.40399948219562,126.90960012538596,636003
