Latitude,Longitude,WeekTimeline
37.19935512443874,126.83113984733927,2003002
37.19996308700878,126.82960442786599,2004002
37.20370909670421,126.83368888072793,2005002
37.20897409444664,126.83298304037056,2006002
37.214147725414186,126.83243945539263,2007002
37.22070996117673,126.83204471834944,2008002
37.221526174341186,126.83666436604052,2009002
37.2229658220541,126.84342033567032,2010002
37.22306804711986,126.85037673347006,2011002
37.226445048392335,126.85749721609312,2012002
37.22873314968861,126.85985564921097,2013002
37.23343707719147,126.8609219603385,2014002
37.23718728876804,126.86228965503057,2015002
37.23929692922309,126.86891831512717,2016002
37.23926063329722,126.87740293021439,2017002
37.24020066155451,126.88308980798023,2018002
37.24663727332674,126.89047560439077,2019002
37.24844084428638,126.89282378732645,2020002
37.24872041346203,126.89668413174002,2021002
37.24829484203762,126.90270347174003,2022002
37.246358271415176,126.9097748504281,2023002
37.2435954147393,126.92604074482556,2024002
37.24361751110333,126.94517128185609,2025002
37.24360430380027,126.94975049295192,2026002
37.24299337841261,126.95602223372461,2027002
37.24032912639945,126.9592173276402,2028002
37.23739906222735,126.96333731756536,2029002
37.23094135956889,126.96917876753997,2030002
37.22769965947186,126.97153114839448,2031002
37.224528374018924,126.97224815087432,2032002
37.222397611194154,126.97375978482391,2033002
37.22050206644297,126.97701437784674,2034002
37.22315292561471,126.98188259311792,2035002
37.22384895814601,126.98499911153475,2036002
