Latitude,Longitude,WeekTimeline
37.563410017679544,127.0373002929559,1155003
37.562108448819,127.03711756416412,1156003
37.56059818399073,127.03467702051776,1157003
37.55644863093967,127.0341747542063,1158003
37.554121033150345,127.03453696417358,1159003
37.54718189018991,127.03657936236297,1200003
37.54172838362249,127.03568249318371,1201003
37.534464823158984,127.03342438207737,1202003
37.53373401090061,127.02636641923527,1203003
37.528791254271084,127.02179804178134,1204003
37.52391806425536,127.01558413983136,1205003
37.52211975248651,127.01474421788335,1206003
37.52254249072459,127.01697096910996,1207003
37.51848254468878,127.01690915272405,1208003
37.511372446670464,127.01536340842193,1209003
37.500831909559395,127.01934575054943,1210003
37.487156791649795,127.02453210374868,1211003
37.4827952161233,127.02508367719922,1212003
37.483882793805854,127.02914333588673,1213003
37.483263923878006,127.03206520042383,1214003
