Latitude,Longitude,WeekTimeline
37.2594106,127.0464816,1120003
37.2590671,127.0424881,1121003
37.2608214,127.0355903,1122003
37.2617386,127.031818,1123003
37.2634345,127.0255685,1124003
37.2677162,127.0269492,1125003
37.2706999,127.0280991,1126003
37.2782912,127.0309789,1127003
37.2846965,127.0280342,1128003
37.28859,127.0258946,1129003
37.2910816,127.0212274,1130003
37.2924691,127.0190524,1131003
37.2953413,127.0160499,1132003
37.2978207,127.0135619,1133003
37.3013435,127.0098777,1134003
37.3040517,127.01174,1135003
37.3037562,127.0095957,1136003
37.3044804,127.0105456,1137003
