Latitude,Longitude,WeekTimeline
37.30395208258243,127.010150030555,935000
37.30463223413043,127.010758660557,936000
37.30169761814627,127.00938812999175,937000
37.298760820838424,127.00696555350557,938000
37.296025418336235,127.00452530993006,939000
37.296567861862336,127.00061996885367,940000
37.2975576899324,126.99851310540414,941000
37.29729027663872,126.9969418323975,942000
37.2942561401428,126.99354203952971,943000
37.29218923895242,126.98814832802985,944000
37.28880342077887,126.9791490415964,945000
37.29020197742562,126.97629174453506,946000
37.290785480823445,126.96984765170372,947000
37.274549973530846,126.96896322689868,948000
37.26328591503286,126.97248283768164,949000
37.256736544393576,126.97355353340242,950000
