Latitude,Longitude,WeekTimeline
37.1993551584986,126.83114174214468,1432000
37.19996336500091,126.82960509018909,1433000
37.19855887691714,126.82679583334196,1434000
37.196113493405996,126.82291262864412,1435000
37.19351274842349,126.82184633541553,1436000
37.19082646016968,126.82198261897314,1437000
37.188305243281405,126.8205153859534,1438000
37.18689941558213,126.81482801850476,1439000
37.18882545490712,126.81331553169376,1440000
37.18764730360816,126.83441885009964,1441000
37.18939402949314,126.85746618774559,1442000
37.19186440342234,126.8754399954694,1443000
37.198641066038284,126.88757585986508,1444000
37.20384134171372,126.9009192164627,1445000
37.208600267632626,126.91235981160774,1446000
37.206051479992986,126.93224212915425,1447000
37.198942108402974,126.94888648006962,1448000
37.19631067489006,126.96263086301948,1449000
37.18556685398408,126.97012516614794,1450000
37.181390317586235,126.97510894655377,1451000
37.1790442522046,126.98473238878493,1452000
37.17810299419077,126.99442470508443,1453000
37.17311415005934,127.00466568909829,1454000
37.17078294500165,127.01334808038291,1455000
37.17273304699641,127.0245497893048,1456000
37.17847417382556,127.04056226181105,1457000
37.18309161431138,127.05444098858476,1458000
37.18290559602238,127.0585620410686,1459000
37.18484995489203,127.05592562633444,1500000
37.189228934757935,127.05458350499323,1501000
37.18933008657461,127.06184623936403,1502000
37.1902584825136,127.06667124723151,1503000
37.19179723321965,127.07107719452317,1504000
37.19378840093096,127.07364661507287,1505000
37.195520937497896,127.07811618679048,1506000
37.19432337428377,127.08343656236023,1507000
37.19430388388579,127.0884918249691,1508000
37.19173959522389,127.08982651324274,1509000
