Latitude,Longitude,WeekTimeline
37.5205763,126.7733723,1109006
37.5229578,126.7760369,1110006
37.5247896,126.7763768,1111006
37.524229,126.7610886,1112006
37.5266823,126.7567672,1113006
37.5279293,126.7514051,1114006
37.5189369,126.7504651,1115006
37.4979659,126.7464494,1116006
37.4841337,126.7481244,1117006
37.4748277,126.753878,1118006
37.467816,126.7544374,1119006
37.4632324,126.7576999,1120006
37.4585479,126.7743483,1121006
37.4568072,126.7938161,1122006
37.4547078,126.7977241,1123006
37.456505,126.7987645,1124006
37.4593675,126.8028536,1125006
37.4638749,126.8100137,1126006
37.4677304,126.809466,1127006
37.4703112,126.8096639,1128006
