Latitude,Longitude,WeekTimeline
37.2899459,127.0532796,740006
37.2898874,127.0552294,741006
37.2882329,127.0565388,742006
37.2893027,127.0505148,743006
37.2932247,127.0481798,744006
37.2954079,127.0479354,745006
37.2976474,127.0475846,746006
37.2974206,127.0555371,747006
37.2938245,127.075799,748006
37.290541,127.0896739,749006
37.2895957,127.1010997,750006
37.282081,127.1035794,751006
37.2673733,127.1036779,752006
37.2519569,127.1037497,753006
37.237133,127.1057991,754006
37.2314913,127.1069366,755006
37.2212015,127.100103,756006
37.2095904,127.0950275,757006
37.1892817,127.0942538,758006
37.1795913,127.0960022,759006
37.1685078,127.0923993,800006
37.1573591,127.0871795,801006
37.1468308,127.0833901,802006
37.138862,127.0855934,803006
37.1301911,127.0922998,804006
37.1169083,127.1104124,805006
37.10155,127.1182135,806006
37.0806499,127.1276621,807006
37.070162,127.1340906,808006
37.0489496,127.1364439,809006
37.0385395,127.1381016,810006
37.0289244,127.1406443,811006
37.0100497,127.1476876,812006
36.9911658,127.1551871,813006
36.9807951,127.1612564,814006
36.9555275,127.1817574,815006
36.9449647,127.1893563,816006
36.9265605,127.1889381,817006
36.9120236,127.1889062,818006
36.8915936,127.1891126,819006
36.866085,127.1863584,820006
36.8485028,127.1785381,821006
36.8406409,127.17548,822006
36.8328639,127.1734707,823006
36.8218538,127.1664501,824006
36.8051266,127.1650014,825006
36.7882875,127.1719172,826006
36.7723543,127.1783095,827006
36.7678379,127.1799811,828006
36.7647088,127.1772826,829006
36.7596412,127.1673292,830006
36.7539344,127.1648892,831006
36.740974,127.1598681,832006
36.7282837,127.1480294,833006
36.7231493,127.1415286,834006
36.7207164,127.1350618,835006
36.7166328,127.1252117,836006
36.7081791,127.1205089,837006
36.7005956,127.1187516,838006
36.6900906,127.1184553,839006
36.6771982,127.1161374,840006
36.6535132,127.1105131,841006
36.6437409,127.1107581,842006
36.6380498,127.1154871,843006
36.6320911,127.1200121,844006
36.6224946,127.120275,845006
36.6136057,127.1191064,846006
36.6028498,127.1151118,847006
36.5905911,127.1148116,848006
36.5728497,127.114,849006
36.5632142,127.1114228,850006
36.5519497,127.1144414,851006
36.5446311,127.1146632,852006
36.5304959,127.1103589,853006
36.515225,127.1110989,854006
36.5084124,127.1089375,855006
36.5007733,127.1016608,856006
36.4941025,127.0961693,857006
36.4845043,127.0911886,858006
36.4752662,127.0874306,859006
36.4644994,127.0905994,900006
36.4570953,127.0913961,901006
36.4483168,127.0883824,902006
36.4397587,127.0808873,903006
36.4319624,127.0788519,904006
36.4260821,127.080991,905006
36.416083,127.0832376,906006
36.4049583,127.0781244,907006
36.3949498,127.0744005,908006
36.3793908,127.0740115,909006
36.3654706,127.0713296,910006
36.3484989,127.0674797,911006
36.3380158,127.0699747,912006
36.323512,127.0720185,913006
36.3068446,127.0695923,914006
36.2923931,127.0651447,915006
36.2773886,127.063138,916006
36.2618676,127.065875,917006
36.2472912,127.0621247,918006
36.228637,127.0544817,919006
36.2191975,127.0515357,920006
36.196315,127.0514927,921006
36.1802098,127.0515534,922006
36.1628739,127.0532776,923006
36.1533833,127.0569578,924006
36.1398727,127.0646575,925006
36.1286264,127.0703385,926006
36.1168202,127.0748664,927006
36.1034721,127.0801122,928006
36.0966005,127.0863852,929006
36.0874757,127.0967131,930006
36.0809413,127.1010992,931006
36.0680644,127.1044412,932006
36.0504205,127.1041887,933006
36.0346766,127.1026646,934006
36.0144223,127.1034288,935006
36.0045287,127.1109759,936006
35.9914059,127.1137029,937006
35.986029,127.1131977,938006
35.9780998,127.1069305,939006
35.9608529,127.1032454,940006
35.9443616,127.0918956,941006
35.9372782,127.08231,942006
35.9255502,127.0792058,943006
35.9209036,127.0744354,944006
35.9143242,127.0639991,945006
35.9065002,127.0573573,946006
35.8894776,127.0577534,947006
35.8830209,127.0571833,948006
35.8703957,127.0518346,949006
35.8529908,127.050062,950006
35.8351916,127.0391999,951006
35.8262614,127.0325015,952006
35.8275828,127.0333496,953006
35.8256914,127.039474,954006
35.8226079,127.0430123,955006
35.8237899,127.0484932,956006
35.8251409,127.0551115,957006
35.8250502,127.0630764,958006
35.8250605,127.0697045,959006
35.8249065,127.0755706,1000006
35.8219161,127.0841617,1001006
35.8206817,127.0877848,1002006
35.8184472,127.0924602,1003006
35.8181871,127.0968939,1004006
35.8189813,127.10225,1005006
35.8207257,127.106024,1006006
