Latitude,Longitude,WeekTimeline
37.5780703,127.0477983,1600002
37.5764719,127.0479348,1601002
37.5743313,127.0505614,1602002
37.5724956,127.0513584,1603002
37.5689331,127.0472511,1604002
37.5655117,127.0472865,1605002
37.5623952,127.0492801,1606002
37.5553127,127.0510142,1607002
37.5524832,127.0464868,1608002
37.5506244,127.0389866,1609002
37.5454381,127.0330459,1610002
37.5423312,127.0289585,1611002
37.5417749,127.0311999,1612002
37.5397498,127.037187,1613002
37.5344166,127.0555187,1614002
37.5324459,127.0624334,1615002
37.53143,127.0668149,1616002
37.5274974,127.0805647,1617002
37.5280573,127.0880199,1618002
37.5337307,127.0954024,1619002
37.5371998,127.0998309,1620002
37.5282523,127.1098756,1621002
37.5269525,127.114252,1622002
37.52561,127.1174719,1623002
37.5234648,127.1163727,1624002
37.5200761,127.1142693,1625002
37.5169872,127.1140114,1626002
37.5139497,127.122405,1627002
37.511811,127.1219032,1628002
