Latitude,Longitude,WeekTimeline
34.816717438961405,126.46315997017032,1021003
34.815979884335306,126.46011228117932,1022003
34.81430810739383,126.46242495139319,1023003
34.814445422355334,126.4709667391953,1024003
34.814809051880744,126.48036045163123,1025003
34.81895479287585,126.48504710581919,1026003
34.820846509765005,126.48780427044116,1027003
34.823668377157446,126.48797211844662,1028003
34.828151065320554,126.4824316322458,1029003
34.835861337217914,126.46768755269764,1030003
34.8429348395091,126.46678385948425,1031003
34.854395987572296,126.47733936900178,1032003
34.86455529117317,126.48865364704494,1033003
34.87814055550045,126.49487470889083,1034003
34.89798243170416,126.49994884840189,1035003
34.91926635562327,126.49841085714216,1036003
34.92559876296353,126.49834509655129,1037003
34.940222567987874,126.50276632094949,1038003
34.950117690623536,126.50472879032621,1039003
34.96200693232251,126.50002446475769,1040003
34.9777412893637,126.49536301951129,1041003
35.00051073832794,126.49332270526082,1042003
35.02072530496483,126.48936179270616,1043003
35.02764580503663,126.48759902398459,1044003
35.031623020510715,126.49585521051205,1045003
35.03817678103207,126.51140346756452,1046003
35.042373618522795,126.53121972014272,1047003
35.050023815746506,126.54457450583948,1048003
35.057663716519855,126.55551573456788,1049003
35.06202910537154,126.57053735649382,1050003
35.06643858384405,126.58383741428383,1051003
35.067177525547855,126.5979722493383,1052003
35.074711250879474,126.61795923005822,1053003
35.076044606268944,126.63495227405063,1054003
35.080109690970836,126.64874865087066,1055003
35.08520777845021,126.66253738003464,1056003
35.095211801800474,126.67855957305908,1057003
35.10173298748248,126.6961672587362,1058003
35.1092079491264,126.71157687485349,1059003
35.11060588861202,126.72167262721356,1100003
35.12044906842768,126.73501162342266,1101003
35.13386495700404,126.74500327571046,1102003
35.146981237799025,126.75882655257409,1103003
35.15727198270893,126.77107038720206,1104003
35.15967376021295,126.7831025125635,1105003
35.16198526499963,126.79789299465267,1106003
35.16149073683296,126.80829932040169,1107003
35.16087597473213,126.82089167129791,1108003
35.160782102783735,126.82856240675619,1109003
35.160621572403265,126.82748868022183,1110003
35.164730937217854,126.82940487932784,1111003
35.16970334015154,126.83292278231752,1112003
35.17967760474496,126.83285050504773,1113003
35.18943366252399,126.83246278267747,1114003
35.19921723380989,126.83573425970027,1115003
35.202085014090535,126.83993736561443,1116003
35.19685834182657,126.847009014419,1117003
35.19249762200812,126.85602944554896,1118003
35.19223731587277,126.8693229297082,1119003
35.187219271973945,126.87764969429021,1120003
35.184795490803594,126.88209423892484,1121003
35.18385702651659,126.90609238996134,1122003
35.1815877752459,126.92271534035564,1123003
35.183884079532056,126.9274153819938,1124003
35.19049604363665,126.92930912522961,1125003
35.20225571035964,126.93053658326698,1126003
35.20895717861976,126.94221871570937,1127003
35.22005772782969,126.95099849090316,1128003
35.223569228928184,126.95660188943016,1129003
35.22333355554694,126.9603372537405,1130003
35.226394480490335,126.95973358301437,1131003
35.23522914440589,126.96072885998385,1132003
35.24215823836505,126.96381105000279,1133003
35.248688965688046,126.9697720344866,1134003
35.25755216365804,126.96991689523901,1135003
35.27102709599634,126.97394476017375,1136003
35.27895800927611,126.97883990505399,1137003
35.29079229427804,126.98278446338726,1138003
35.29991575347883,126.99189384190485,1139003
35.31696547650045,127.00819394500732,1140003
35.323438293555064,127.02106604317274,1141003
35.32885667326483,127.03749478486321,1142003
