Latitude,Longitude,WeekTimeline
37.2573941,126.9718885,1200004
37.260192,126.9706589,1201004
37.2583896,126.9780704,1202004
37.2582706,126.9850597,1203004
37.2598693,126.9901867,1204004
37.2615603,126.9956608,1205004
37.259517,126.9984565,1206004
37.2570191,127.0061414,1207004
37.253447,127.0120352,1208004
37.2496876,127.0191655,1209004
37.2473257,127.0291943,1210004
37.2458729,127.0356528,1211004
37.2462912,127.0386618,1212004
37.2501558,127.0408292,1213004
37.2554578,127.0455028,1214004
37.2589215,127.0463571,1215004
