Latitude,Longitude,WeekTimeline
37.6689204,127.047192,900005
37.6691935,127.0478821,901005
37.6674362,127.0482113,902005
37.6646018,127.0501606,903005
37.6629384,127.0505153,904005
37.6604227,127.0507504,905005
37.6587271,127.0516347,906005
37.6490451,127.054052,907005
37.6412219,127.0541622,908005
37.6354941,127.0592491,909005
37.6313998,127.0635131,910005
37.6263121,127.0665471,911005
37.6216404,127.0699851,912005
37.6158298,127.0705783,913005
37.6106827,127.0706997,914005
37.6038356,127.0713021,915005
37.5999664,127.0706366,916005
37.5966066,127.0685285,917005
37.591283,127.0699491,918005
37.5849839,127.0727773,919005
37.5778096,127.0768976,920005
37.5707246,127.0770498,921005
37.5619504,127.0721808,922005
37.5561416,127.067075,923005
37.5505666,127.0648498,924005
37.5510908,127.0543498,925005
37.5522993,127.0453116,926005
37.550158,127.0384245,927005
37.5450786,127.0326078,928005
37.5437067,127.0271805,929005
37.5401969,127.0187188,930005
37.5313576,127.0124114,931005
37.526208,127.0041368,932005
37.5219369,127.0003967,933005
37.5190166,126.9930108,934005
37.5164479,126.9836699,935005
37.5180096,126.9713835,936005
37.5214639,126.9650399,937005
37.5213744,126.9610051,938005
37.5129719,126.9550944,939005
37.5123409,126.9541101,940005
37.5061347,126.9507248,941005
37.5041288,126.9494927,942005
37.5007742,126.9497243,943005
37.4973611,126.9527247,944005
37.4942659,126.9554623,945005
37.4919597,126.9563252,946005
37.4905986,126.9565036,947005
37.4879217,126.9579064,948005
37.4853538,126.9559658,949005
37.4821435,126.9532949,950005
37.479255,126.9524066,951005
